        mark         | zone | number | state | level | source  |    info    
---------------------+------+--------+-------+-------+---------+------------
 2005-01-08 00:00:01 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-08 00:00:01 | S    |     17 |     1 |    33 | ArgusMS | inhabitant
 2005-01-08 00:00:02 | S    |     17 |     1 |    37 | ArgusMS | inhabitant
 2005-01-08 00:00:02 | S    |     17 |     1 |    33 | ArgusMS | inhabitant
 2005-01-08 00:00:03 | S    |     15 |     1 |    12 | ArgusMS | inhabitant
 2005-01-08 00:00:03 | S    |     17 |     1 |    40 | ArgusMS | inhabitant
 2005-01-08 00:00:03 | S    |     15 |     1 |     8 | ArgusMS | inhabitant
 2005-01-08 00:00:03 | S    |     17 |     1 |    27 | ArgusMS | inhabitant
 2005-01-08 00:00:04 | S    |     17 |     1 |    40 | ArgusMS | inhabitant
 2005-01-08 00:00:04 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-08 00:00:05 | S    |     17 |     1 |    48 | ArgusMS | inhabitant
 2005-01-08 00:00:05 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-08 00:00:05 | S    |     17 |     1 |    40 | ArgusMS | inhabitant
 2005-01-08 00:00:05 | S    |     19 |     1 |   252 | ArgusMS | inhabitant
 2005-01-08 00:00:06 | S    |     17 |     1 |    33 | ArgusMS | inhabitant
 2005-01-08 00:00:06 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-08 00:00:07 | S    |     17 |     1 |    25 | ArgusMS | inhabitant
 2005-01-08 00:00:07 | S    |     18 |     1 |   131 | ArgusMS | inhabitant
 2005-01-08 00:00:07 | S    |     17 |     1 |    48 | ArgusMS | inhabitant
 2005-01-08 00:00:08 | S    |     17 |     1 |    44 | ArgusMS | inhabitant
 2005-01-08 00:00:08 | S    |     19 |     1 |   252 | ArgusMS | inhabitant
 2005-01-08 00:00:09 | S    |     17 |     1 |    28 | ArgusMS | inhabitant
 2005-01-08 00:00:10 | S    |     17 |     1 |    48 | ArgusMS | inhabitant
 2005-01-08 00:00:10 | S    |     17 |     1 |    35 | ArgusMS | inhabitant
 2005-01-08 00:00:10 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-08 00:00:11 | S    |     18 |     1 |   134 | ArgusMS | inhabitant
 2005-01-08 00:00:12 | S    |     17 |     1 |    41 | ArgusMS | inhabitant
 2005-01-08 00:00:12 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-08 00:00:12 | S    |     17 |     1 |    36 | ArgusMS | inhabitant
 2005-01-08 00:00:12 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-08 00:00:12 | S    |     19 |     1 |   252 | ArgusMS | inhabitant
 2005-01-08 00:00:16 | S    |     17 |     1 |    46 | ArgusMS | inhabitant
 2005-01-08 00:00:16 | S    |     18 |     1 |   134 | ArgusMS | inhabitant
 2005-01-08 00:00:16 | S    |     19 |     1 |   248 | ArgusMS | inhabitant
 2005-01-08 00:00:17 | S    |     17 |     1 |    42 | ArgusMS | inhabitant
 2005-01-08 00:00:17 | S    |     17 |     1 |    27 | ArgusMS | inhabitant
 2005-01-08 00:00:18 | S    |     17 |     1 |    46 | ArgusMS | inhabitant
 2005-01-08 00:00:24 | S    |     17 |     1 |    26 | ArgusMS | inhabitant
 2005-01-08 00:00:25 | S    |     17 |     1 |    37 | ArgusMS | inhabitant
 2005-01-08 00:00:25 | S    |     18 |     1 |   133 | ArgusMS | inhabitant
 2005-01-08 00:00:25 | S    |     17 |     1 |    45 | ArgusMS | inhabitant
 2005-01-08 00:00:27 | S    |     17 |     1 |    25 | ArgusMS | inhabitant
 2005-01-08 00:00:27 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-08 00:00:27 | S    |     18 |     1 |   135 | ArgusMS | inhabitant
 2005-01-08 00:00:28 | S    |     17 |     1 |    43 | ArgusMS | inhabitant
 2005-01-08 00:00:28 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-08 00:00:29 | S    |     17 |     1 |    50 | ArgusMS | inhabitant
 2005-01-08 00:00:29 | S    |     19 |     1 |   253 | ArgusMS | inhabitant
 2005-01-08 00:00:29 | S    |     17 |     1 |    42 | ArgusMS | inhabitant
 2005-01-08 00:00:29 | S    |     18 |     1 |   125 | ArgusMS | inhabitant
 2005-01-08 00:00:29 | S    |     19 |     1 |   249 | ArgusMS | inhabitant
 2005-01-08 00:00:30 | S    |     17 |     1 |    27 | ArgusMS | inhabitant
 2005-01-08 00:00:30 | S    |     18 |     1 |   134 | ArgusMS | inhabitant
 2005-01-08 00:00:31 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-08 00:00:31 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-08 00:00:32 | S    |     17 |     1 |    45 | ArgusMS | inhabitant
 2005-01-08 00:00:32 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-08 00:00:32 | S    |     19 |     1 |   251 | ArgusMS | inhabitant
 2005-01-08 00:00:33 | S    |     14 |     1 |    11 | ArgusMS | inhabitant
 2005-01-08 00:00:33 | S    |     17 |     1 |    40 | ArgusMS | inhabitant
 2005-01-08 00:00:33 | S    |     18 |     1 |   133 | ArgusMS | inhabitant
 2005-01-08 00:00:33 | S    |     19 |     1 |   249 | ArgusMS | inhabitant
 2005-01-08 00:00:34 | S    |     14 |     1 |     7 | ArgusMS | inhabitant
 2005-01-08 00:00:34 | S    |     17 |     1 |    27 | ArgusMS | inhabitant
 2005-01-08 00:00:34 | S    |     17 |     1 |    36 | ArgusMS | inhabitant
 2005-01-08 00:00:34 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-08 00:00:35 | S    |      7 |     1 |   119 | ArgusMS | inhabitant
 2005-01-08 00:00:35 | S    |     17 |     1 |    48 | ArgusMS | inhabitant
 2005-01-08 00:00:35 | S    |     17 |     1 |    43 | ArgusMS | inhabitant
 2005-01-08 00:00:35 | S    |     18 |     1 |   131 | ArgusMS | inhabitant
 2005-01-08 00:00:36 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-08 00:00:36 | S    |     18 |     1 |   131 | ArgusMS | inhabitant
 2005-01-08 00:00:37 | S    |     17 |     1 |    37 | ArgusMS | inhabitant
 2005-01-08 00:00:38 | S    |     18 |     1 |   132 | ArgusMS | inhabitant
 2005-01-08 00:00:38 | S    |     17 |     1 |    25 | ArgusMS | inhabitant
 2005-01-08 00:00:39 | S    |     17 |     1 |    29 | ArgusMS | inhabitant
 2005-01-08 00:00:39 | S    |     17 |     1 |    44 | ArgusMS | inhabitant
 2005-01-08 00:00:39 | S    |     19 |     1 |   254 | ArgusMS | inhabitant
 2005-01-08 00:00:41 | S    |     17 |     1 |    29 | ArgusMS | inhabitant
 2005-01-08 00:00:41 | S    |     18 |     1 |   125 | ArgusMS | inhabitant
 2005-01-08 00:00:42 | S    |     17 |     1 |    33 | ArgusMS | inhabitant
 2005-01-08 00:00:42 | S    |     18 |     1 |   130 | ArgusMS | inhabitant
 2005-01-08 00:00:42 | S    |     17 |     1 |    41 | ArgusMS | inhabitant
 2005-01-08 00:00:43 | S    |     18 |     1 |   133 | ArgusMS | inhabitant
 2005-01-08 00:00:43 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-08 00:00:44 | S    |     17 |     1 |    40 | ArgusMS | inhabitant
 2005-01-08 00:00:44 | S    |     19 |     1 |   248 | ArgusMS | inhabitant
 2005-01-08 00:00:44 | S    |     17 |     1 |    28 | ArgusMS | inhabitant
 2005-01-08 00:00:44 | S    |     18 |     1 |   130 | ArgusMS | inhabitant
 2005-01-08 00:00:44 | S    |     19 |     1 |   253 | ArgusMS | inhabitant
 2005-01-08 00:00:45 | S    |     17 |     1 |    46 | ArgusMS | inhabitant
 2005-01-08 00:00:45 | S    |     19 |     1 |   247 | ArgusMS | inhabitant
 2005-01-08 00:00:45 | S    |     17 |     1 |    28 | ArgusMS | inhabitant
 2005-01-08 00:00:45 | S    |     19 |     1 |   252 | ArgusMS | inhabitant
 2005-01-08 00:00:46 | S    |     13 |     1 |    12 | ArgusMS | inhabitant
 2005-01-08 00:00:46 | S    |     17 |     1 |    39 | ArgusMS | inhabitant
 2005-01-08 00:00:46 | S    |     18 |     1 |   133 | ArgusMS | inhabitant
 2005-01-08 00:00:47 | S    |     13 |     1 |     7 | ArgusMS | inhabitant
 2005-01-08 00:00:47 | S    |     17 |     1 |    44 | ArgusMS | inhabitant
 2005-01-08 00:00:47 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-08 00:00:48 | S    |     19 |     1 |   249 | ArgusMS | inhabitant
 2005-01-08 00:00:48 | S    |     17 |     1 |    31 | ArgusMS | inhabitant
 2005-01-08 00:00:48 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-08 00:00:49 | S    |     17 |     1 |    42 | ArgusMS | inhabitant
 2005-01-08 00:00:49 | S    |     18 |     1 |   131 | ArgusMS | inhabitant
 2005-01-08 00:00:49 | S    |     19 |     1 |   253 | ArgusMS | inhabitant
 2005-01-08 00:00:49 | S    |     17 |     1 |    46 | ArgusMS | inhabitant
 2005-01-08 00:00:49 | S    |     19 |     1 |   249 | ArgusMS | inhabitant
 2005-01-08 00:00:50 | S    |     17 |     1 |    35 | ArgusMS | inhabitant
 2005-01-08 00:00:50 | S    |     18 |     1 |   136 | ArgusMS | inhabitant
 2005-01-08 00:00:50 | S    |     17 |     1 |    45 | ArgusMS | inhabitant
 2005-01-08 00:00:50 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-08 00:00:51 | S    |     17 |     1 |    33 | ArgusMS | inhabitant
 2005-01-08 00:00:51 | S    |     18 |     1 |   135 | ArgusMS | inhabitant
 2005-01-08 00:00:51 | S    |     19 |     1 |   247 | ArgusMS | inhabitant
 2005-01-08 00:00:52 | S    |     17 |     1 |    46 | ArgusMS | inhabitant
 2005-01-08 00:00:52 | S    |     17 |     1 |    34 | ArgusMS | inhabitant
 2005-01-08 00:00:53 | S    |     17 |     1 |    28 | ArgusMS | inhabitant
 2005-01-08 00:00:53 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-08 00:00:53 | S    |     19 |     1 |   254 | ArgusMS | inhabitant
 2005-01-08 00:00:54 | S    |     17 |     1 |    33 | ArgusMS | inhabitant
 2005-01-08 00:00:55 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-08 00:00:56 | S    |     18 |     1 |   136 | ArgusMS | inhabitant
 2005-01-08 00:00:56 | S    |     19 |     1 |   253 | ArgusMS | inhabitant
 2005-01-08 00:00:56 | S    |     17 |     1 |    46 | ArgusMS | inhabitant
 2005-01-08 00:00:56 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-08 00:00:57 | S    |      8 |     1 |    17 | ArgusMS | inhabitant
 2005-01-08 00:00:57 | S    |     17 |     1 |    25 | ArgusMS | inhabitant
 2005-01-08 00:00:57 | S    |     18 |     1 |   135 | ArgusMS | inhabitant
 2005-01-08 00:00:57 | S    |      8 |     1 |    12 | ArgusMS | inhabitant
 2005-01-08 00:00:57 | S    |     17 |     1 |    38 | ArgusMS | inhabitant
 2005-01-08 00:00:57 | S    |     19 |     1 |   248 | ArgusMS | inhabitant
 2005-01-08 00:00:58 | S    |     19 |     1 |   254 | ArgusMS | inhabitant
 2005-01-08 00:00:58 | S    |     17 |     1 |    24 | ArgusMS | inhabitant
 2005-01-08 00:00:58 | S    |     19 |     1 |   248 | ArgusMS | inhabitant
 2005-01-08 00:00:59 | S    |     17 |     1 |    38 | ArgusMS | inhabitant
 2005-01-08 00:00:59 | S    |     17 |     1 |    42 | ArgusMS | inhabitant
 2005-01-08 00:01:00 | S    |     17 |     1 |    35 | ArgusMS | inhabitant
 2005-01-08 00:01:00 | S    |     18 |     1 |   135 | ArgusMS | inhabitant
 2005-01-08 00:01:00 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-08 00:01:01 | S    |     17 |     1 |    26 | ArgusMS | inhabitant
 2005-01-08 00:01:01 | S    |     17 |     1 |    31 | ArgusMS | inhabitant
 2005-01-08 00:01:02 | S    |     17 |     1 |    35 | ArgusMS | inhabitant
 2005-01-08 00:01:02 | S    |     17 |     1 |    42 | ArgusMS | inhabitant
 2005-01-08 00:01:03 | S    |     17 |     1 |    46 | ArgusMS | inhabitant
 2005-01-08 00:01:03 | S    |     17 |     1 |    41 | ArgusMS | inhabitant
 2005-01-08 00:01:04 | S    |     17 |     1 |    30 | ArgusMS | inhabitant
 2005-01-08 00:01:04 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-08 00:01:04 | S    |     17 |     1 |    43 | ArgusMS | inhabitant
 2005-01-08 00:01:04 | S    |     18 |     1 |   133 | ArgusMS | inhabitant
 2005-01-08 00:01:05 | S    |     17 |     1 |    28 | ArgusMS | inhabitant
 2005-01-08 00:01:05 | S    |     17 |     1 |    36 | ArgusMS | inhabitant
 2005-01-08 00:01:06 | S    |     17 |     1 |    25 | ArgusMS | inhabitant
 2005-01-08 00:01:06 | S    |     19 |     1 |   252 | ArgusMS | inhabitant
 2005-01-08 00:01:06 | S    |     17 |     1 |    29 | ArgusMS | inhabitant
 2005-01-08 00:01:07 | S    |     17 |     1 |    36 | ArgusMS | inhabitant
 2005-01-08 00:01:07 | S    |     18 |     1 |   136 | ArgusMS | inhabitant
 2005-01-08 00:01:08 | S    |     17 |     1 |    47 | ArgusMS | inhabitant
 2005-01-08 00:01:09 | S    |     17 |     1 |    42 | ArgusMS | inhabitant
 2005-01-08 00:01:09 | S    |     17 |     1 |    35 | ArgusMS | inhabitant
